date,capital,unrealized_pnl,total_equity,num_positions,return_pct
2025-03-05,23418546.273749966,-64500.0,23354046.273749966,1,-76.64595372625004
2025-03-06,23259371.023749966,0.0,23259371.023749966,1,-76.74062897625004
2025-03-07,23108286.023749966,-47000.0,23061286.023749966,2,-76.93871397625004
2025-03-10,22917548.273749966,-112000.0,22805548.273749966,2,-77.19445172625004
2025-03-11,22616214.273749966,0.0,22616214.273749966,1,-77.38378572625004
2025-03-12,22616214.273749966,20000.0,22636214.273749966,4,-77.36378572625003
2025-03-13,22568809.273749966,-45000.0,22523809.273749966,1,-77.47619072625004
2025-03-14,22445895.523749966,0.0,22445895.523749966,3,-77.55410447625005
2025-03-17,22445895.523749966,-51000.0,22394895.523749966,3,-77.60510447625005
2025-03-18,22050643.023749966,0.0,22050643.023749966,1,-77.94935697625004
2025-03-19,21901311.023749966,50000.0,21951311.023749966,3,-78.04868897625003
2025-03-20,21633506.523749966,34000.0,21667506.523749966,1,-78.33249347625004
2025-03-21,21666193.486249965,0.0,21666193.486249965,1,-78.33380651375002
2025-03-24,21523421.236249965,-30000.0,21493421.236249965,2,-78.50657876375003
2025-03-25,21486052.486249965,-76000.0,21410052.486249965,1,-78.58994751375003
2025-03-26,21385091.236249965,0.0,21385091.236249965,1,-78.61490876375004
2025-03-27,21531947.236249965,42000.0,21573947.236249965,3,-78.42605276375004
2025-04-08,21078370.986249965,0.0,21078370.986249965,0,-78.92162901375002
2025-04-09,20772401.986249965,0.0,20772401.986249965,1,-79.22759801375004
2025-04-10,20772401.986249965,54000.0,20826401.986249965,1,-79.17359801375004
2025-04-11,20812406.986249965,0.0,20812406.986249965,0,-79.18759301375003
2025-04-14,20672318.986249965,0.0,20672318.986249965,1,-79.32768101375002
2025-04-15,20535129.986249965,26400.0,20561529.986249965,2,-79.43847001375003
2025-04-16,20545887.986249965,-74000.0,20471887.986249965,2,-79.52811201375003
2025-04-17,20456902.986249965,-16600.0,20440302.986249965,3,-79.55969701375003
2025-04-21,20590574.486249965,-81000.0,20509574.486249965,4,-79.49042551375003
2025-04-22,20355810.236249965,7000.0,20362810.236249965,2,-79.63718976375003
2025-04-23,20227177.036249965,0.0,20227177.036249965,2,-79.77282296375003
2025-04-24,20227177.036249965,-40000.0,20187177.036249965,3,-79.81282296375002
2025-04-25,20214969.536249965,8500.0,20223469.536249965,3,-79.77653046375003
2025-04-28,20182924.536249965,76500.0,20259424.536249965,3,-79.74057546375003
2025-04-29,20206140.786249965,38000.0,20244140.786249965,3,-79.75585921375003
2025-04-30,20267130.786249965,64000.0,20331130.786249965,4,-79.66886921375004
2025-05-02,20064502.036249965,-33700.0,20030802.036249965,2,-79.96919796375003
2025-05-05,19914744.036249965,0.0,19914744.036249965,2,-80.08525596375003
2025-05-06,19773633.286249965,-22000.0,19751633.286249965,4,-80.24836671375003
2025-05-07,19638108.286249965,-6200.0,19631908.286249965,3,-80.36809171375003
2025-05-08,19653756.536249965,-42000.0,19611756.536249965,3,-80.38824346375003
2025-05-09,19467123.286249965,-40000.0,19427123.286249965,2,-80.57287671375003
2025-05-14,19453255.786249965,0.0,19453255.786249965,3,-80.54674421375003
2025-05-15,19453255.786249965,-71600.0,19381655.786249965,5,-80.61834421375004
2025-05-16,19551760.786249965,0.0,19551760.786249965,1,-80.44823921375004
2025-05-19,19621673.286249965,0.0,19621673.286249965,1,-80.37832671375004
2025-05-20,19615044.286249965,40000.0,19655044.286249965,3,-80.34495571375004
2025-05-21,19400855.146249965,24400.0,19425255.146249965,2,-80.57474485375003
2025-05-22,19301150.646249965,0.0,19301150.646249965,4,-80.69884935375003
2025-05-23,19275016.896249965,-49400.0,19225616.896249965,4,-80.77438310375004
2025-05-26,19192418.696249966,0.0,19192418.696249966,1,-80.80758130375004
2025-05-27,19064862.696249966,30000.0,19094862.696249966,4,-80.90513730375004
2025-05-28,18860481.196249966,-79000.0,18781481.196249966,2,-81.21851880375004
2025-06-02,18595015.946249966,0.0,18595015.946249966,2,-81.40498405375004
2025-06-03,18338880.446249966,20000.0,18358880.446249966,2,-81.64111955375004
2025-06-04,18415245.046249967,0.0,18415245.046249967,3,-81.58475495375002
2025-06-05,18653765.296249967,0.0,18653765.296249967,1,-81.34623470375003
2025-06-10,18752499.246249966,0.0,18752499.246249966,3,-81.24750075375002
2025-06-11,18777006.996249966,24800.0,18801806.996249966,4,-81.19819300375003
2025-06-12,18699799.996249966,-51000.0,18648799.996249966,3,-81.35120000375002
2025-06-13,18575708.496249966,0.0,18575708.496249966,2,-81.42429150375003
2025-06-16,18575708.496249966,-66000.0,18509708.496249966,5,-81.49029150375003
2025-06-17,18421251.246249966,32700.0,18453951.246249966,2,-81.54604875375003
2025-06-18,18395771.496249966,0.0,18395771.496249966,1,-81.60422850375004
2025-06-19,18273089.496249966,0.0,18273089.496249966,1,-81.72691050375003
2025-06-20,18144497.496249966,12000.0,18156497.496249966,2,-81.84350250375002
2025-06-23,18153024.496249966,0.0,18153024.496249966,0,-81.84697550375003
2025-06-24,18037086.496249966,0.0,18037086.496249966,1,-81.96291350375003
2025-06-25,17916781.746249966,-78000.0,17838781.746249966,1,-82.16121825375002
2025-06-26,17838684.246249966,0.0,17838684.246249966,0,-82.16131575375003
2025-06-30,17838684.246249966,0.0,17838684.246249966,0,-82.16131575375003
2025-07-01,17720716.746249966,0.0,17720716.746249966,2,-82.27928325375002
2025-07-02,17720716.746249966,-68200.0,17652516.746249966,3,-82.34748325375003
2025-07-03,17531362.246249966,-12000.0,17519362.246249966,2,-82.48063775375003
2025-07-04,17482732.246249966,18000.0,17500732.246249966,3,-82.49926775375003
2025-07-07,17475757.246249966,34500.0,17510257.246249966,3,-82.48974275375002
2025-07-08,17344934.746249966,18200.0,17363134.746249966,3,-82.63686525375003
2025-07-09,17240992.746249966,-10000.0,17230992.746249966,2,-82.76900725375003
2025-07-10,17144808.996249966,0.0,17144808.996249966,3,-82.85519100375002
2025-07-11,17167144.996249966,-3000.0,17164144.996249966,3,-82.83585500375003
2025-07-14,17243417.496249966,0.0,17243417.496249966,3,-82.75658250375002
2025-07-15,17067571.496249966,-12000.0,17055571.496249966,2,-82.94442850375002
2025-07-16,17103151.496249966,-30000.0,17073151.496249966,4,-82.92684850375002
2025-07-17,17145761.496249966,61200.0,17206961.496249966,3,-82.79303850375003
2025-07-18,17206325.246249966,-63000.0,17143325.246249966,3,-82.85667475375003
2025-07-21,17166612.746249966,-38500.0,17128112.746249966,4,-82.87188725375003
2025-07-22,17017240.246249966,2000.0,17019240.246249966,3,-82.98075975375002
2025-07-23,16915447.246249966,13000.0,16928447.246249966,2,-83.07155275375003
2025-07-24,16899941.996249966,0.0,16899941.996249966,2,-83.10005800375002
2025-07-25,16899941.996249966,-19500.0,16880441.996249966,4,-83.11955800375003
2025-07-28,16891950.746249966,-24000.0,16867950.746249966,3,-83.13204925375003
2025-07-29,16754643.246249966,-36000.0,16718643.246249966,2,-83.28135675375002
2025-07-30,16565995.746249966,0.0,16565995.746249966,0,-83.43400425375003
2025-07-31,16565995.746249966,0.0,16565995.746249966,3,-83.43400425375003
2025-08-01,16590553.308749966,33000.0,16623553.308749966,2,-83.37644669125002
2025-08-04,16402486.308749966,0.0,16402486.308749966,0,-83.59751369125003
2025-08-05,16153062.808749966,0.0,16153062.808749966,3,-83.84693719125002
2025-08-06,16037685.808749966,32600.0,16070285.808749966,3,-83.92971419125003
2025-08-07,16031593.308749966,-18000.0,16013593.308749966,3,-83.98640669125002
2025-08-08,16143441.118749967,60000.0,16203441.118749967,2,-83.79655888125004
2025-08-11,16155197.368749967,0.0,16155197.368749967,2,-83.84480263125003
2025-08-12,16069633.768749967,0.0,16069633.768749967,1,-83.93036623125003
2025-08-13,16069633.768749967,0.0,16069633.768749967,3,-83.93036623125003
2025-08-14,16103558.768749967,82500.0,16186058.768749967,4,-83.81394123125003
2025-08-15,16089635.018749967,-69800.0,16019835.018749967,3,-83.98016498125003
2025-08-19,16068002.108749967,7500.0,16075502.108749967,2,-83.92449789125003
2025-08-20,16056039.608749967,5000.0,16061039.608749967,4,-83.93896039125003
2025-08-21,15946596.608749967,-76400.0,15870196.608749967,3,-84.12980339125002
2025-08-22,15829741.608749967,0.0,15829741.608749967,0,-84.17025839125003
2025-08-25,15726271.608749967,0.0,15726271.608749967,4,-84.27372839125002
2025-08-26,15620142.858749967,2600.0,15622742.858749967,4,-84.37725714125003
2025-08-27,15612226.058749966,0.0,15612226.058749966,0,-84.38777394125002
2025-08-28,15507160.058749966,0.0,15507160.058749966,4,-84.49283994125003
2025-08-29,15303833.808749966,-43500.0,15260333.808749966,3,-84.73966619125002
2025-09-01,15000050.308749966,-35000.0,14965050.308749966,2,-85.03494969125003
2025-09-02,14993787.808749966,-8500.0,14985287.808749966,3,-85.01471219125003
2025-09-03,15062700.308749966,21000.0,15083700.308749966,3,-84.91629969125003
2025-09-04,15129571.658749966,10200.0,15139771.658749966,2,-84.86022834125004
2025-09-08,15029963.658749966,0.0,15029963.658749966,2,-84.97003634125004
2025-09-09,15059051.908749966,0.0,15059051.908749966,2,-84.94094809125004
2025-09-10,14962067.908749966,22200.0,14984267.908749966,1,-85.01573209125003
2025-09-11,14973001.408749966,0.0,14973001.408749966,4,-85.02699859125003
2025-09-12,14973001.408749966,93000.0,15066001.408749966,5,-84.93399859125003
2025-09-15,15025971.408749966,19000.0,15044971.408749966,1,-84.95502859125004
2025-09-16,15034188.908749966,0.0,15034188.908749966,1,-84.96581109125003
2025-09-17,15121740.908749966,0.0,15121740.908749966,3,-84.87825909125003
2025-09-18,15121740.908749966,-44000.0,15077740.908749966,5,-84.92225909125003
2025-09-19,15042542.158749966,-28000.0,15014542.158749966,1,-84.98545784125004
2025-09-22,14787708.408749966,0.0,14787708.408749966,2,-85.21229159125004
2025-09-23,14726512.908749966,-22500.0,14704012.908749966,3,-85.29598709125004
2025-09-24,14707781.658749966,-39000.0,14668781.658749966,4,-85.33121834125004
2025-09-25,14664927.658749966,-20000.0,14644927.658749966,1,-85.35507234125002
2025-09-26,14554299.658749966,0.0,14554299.658749966,2,-85.44570034125003
2025-09-29,14554299.658749966,-45000.0,14509299.658749966,3,-85.49070034125003
2025-09-30,14431703.158749966,-29000.0,14402703.158749966,3,-85.59729684125004
2025-10-01,14391973.158749966,-25000.0,14366973.158749966,4,-85.63302684125004
2025-10-02,14256453.158749966,-39000.0,14217453.158749966,1,-85.78254684125002
2025-10-03,14206728.158749966,0.0,14206728.158749966,0,-85.79327184125003
2025-10-06,14206728.158749966,0.0,14206728.158749966,0,-85.79327184125003
2025-10-07,14284287.158749966,0.0,14284287.158749966,1,-85.71571284125004
2025-10-08,14112693.158749966,0.0,14112693.158749966,1,-85.88730684125004
2025-10-09,13934271.658749966,-11000.0,13923271.658749966,3,-86.07672834125003
2025-10-10,13956979.408749966,10000.0,13966979.408749966,3,-86.03302059125004
2025-10-13,13950354.408749966,-35000.0,13915354.408749966,3,-86.08464559125004
2025-10-14,13932910.658749966,-60000.0,13872910.658749966,3,-86.12708934125003
2025-10-15,13867753.658749966,20000.0,13887753.658749966,2,-86.11224634125003
2025-10-16,13870378.658749966,18000.0,13888378.658749966,1,-86.11162134125003
2025-10-17,13890103.658749966,0.0,13890103.658749966,0,-86.10989634125004
2025-10-20,13703768.658749966,0.0,13703768.658749966,3,-86.29623134125004
2025-10-21,13703768.658749966,-62500.0,13641268.658749966,3,-86.35873134125004
2025-10-22,13497934.158749966,0.0,13497934.158749966,1,-86.50206584125003
2025-10-23,13427890.158749966,-30000.0,13397890.158749966,4,-86.60210984125003
2025-10-24,13353378.908749966,-54000.0,13299378.908749966,3,-86.70062109125003
2025-10-27,13197293.158749966,0.0,13197293.158749966,2,-86.80270684125003
2025-10-28,13098401.158749966,0.0,13098401.158749966,3,-86.90159884125002
2025-10-29,13018254.658749966,-27500.0,12990754.658749966,4,-87.00924534125004
2025-10-30,12916249.658749966,-15000.0,12901249.658749966,2,-87.09875034125002
2025-10-31,12892687.158749966,-16500.0,12876187.158749966,4,-87.12381284125004
2025-11-03,12930298.871249966,-42000.0,12888298.871249966,2,-87.11170112875003
2025-11-04,12851688.871249966,-15000.0,12836688.871249966,4,-87.16331112875004
2025-11-05,12753873.746249966,10000.0,12763873.746249966,2,-87.23612625375003
2025-11-06,12736823.746249966,-30000.0,12706823.746249966,4,-87.29317625375003
2025-11-07,12649521.346249966,-16000.0,12633521.346249966,2,-87.36647865375004
2025-11-10,12320339.596249966,0.0,12320339.596249966,1,-87.67966040375003
2025-11-11,12320339.596249966,-22500.0,12297839.596249966,2,-87.70216040375003
2025-11-12,12296714.596249966,-17800.0,12278914.596249966,4,-87.72108540375004
2025-11-13,12269792.096249966,29200.0,12298992.096249966,4,-87.70100790375002
2025-11-14,12227672.596249966,-8000.0,12219672.596249966,2,-87.78032740375004
2025-11-17,12138539.596249966,-4000.0,12134539.596249966,2,-87.86546040375003
2025-11-18,12070730.596249966,-30000.0,12040730.596249966,1,-87.95926940375003
2025-11-19,12007293.096249966,0.0,12007293.096249966,1,-87.99270690375003
2025-11-20,11867017.596249966,5000.0,11872017.596249966,2,-88.12798240375002
2025-11-21,11807179.596249966,0.0,11807179.596249966,1,-88.19282040375003
2025-11-24,11788573.596249966,0.0,11788573.596249966,2,-88.21142640375004
2025-11-25,11724815.596249966,-65000.0,11659815.596249966,4,-88.34018440375003
2025-11-26,11610541.096249966,17000.0,11627541.096249966,1,-88.37245890375003
2025-11-27,11623955.596249966,0.0,11623955.596249966,2,-88.37604440375003
2025-11-28,11545984.096249966,0.0,11545984.096249966,1,-88.45401590375003
2025-12-01,11545984.096249966,-15000.0,11530984.096249966,3,-88.46901590375003
2025-12-02,11544765.346249966,3000.0,11547765.346249966,4,-88.45223465375003
2025-12-03,11519611.846249966,-30000.0,11489611.846249966,2,-88.51038815375003
2025-12-04,11436178.346249966,0.0,11436178.346249966,2,-88.56382165375003
2025-12-05,11436178.346249966,-800.0,11435378.346249966,2,-88.56462165375004
2025-12-08,11418219.346249966,0.0,11418219.346249966,3,-88.58178065375003
2025-12-09,11378707.346249966,-42500.0,11336207.346249966,4,-88.66379265375002
2025-12-10,11213527.846249966,7000.0,11220527.846249966,1,-88.77947215375002
2025-12-11,11177302.846249966,0.0,11177302.846249966,4,-88.82269715375003
2025-12-12,11025952.596249966,-56000.0,10969952.596249966,3,-89.03004740375003
2025-12-15,10843064.596249966,0.0,10843064.596249966,0,-89.15693540375004
2025-12-16,10772347.096249966,0.0,10772347.096249966,4,-89.22765290375003
2025-12-17,10786573.546249965,23500.0,10810073.546249965,4,-89.18992645375003
2025-12-18,10706324.796249965,12000.0,10718324.796249965,2,-89.28167520375003
2025-12-19,10640577.296249965,17000.0,10657577.296249965,3,-89.34242270375002
2025-12-22,10515212.546249965,20000.0,10535212.546249965,1,-89.46478745375003
2025-12-23,10449585.546249965,0.0,10449585.546249965,3,-89.55041445375002
2025-12-24,10449585.546249965,-29000.0,10420585.546249965,4,-89.57941445375003
2025-12-29,10240493.046249965,8000.0,10248493.046249965,1,-89.75150695375002
2025-12-30,10248893.046249965,0.0,10248893.046249965,4,-89.75110695375002
2026-01-02,10384949.046249965,8500.0,10393449.046249965,3,-89.60655095375003
2026-01-05,10390606.546249965,24000.0,10414606.546249965,3,-89.58539345375003
2026-01-06,10249859.296249965,-6000.0,10243859.296249965,2,-89.75614070375003
2026-01-07,10260172.296249965,0.0,10260172.296249965,3,-89.73982770375002
2026-01-08,10194827.796249965,42000.0,10236827.796249965,4,-89.76317220375003
2026-01-09,10201719.046249965,-4500.0,10197219.046249965,3,-89.80278095375003
2026-01-12,10079972.796249965,28000.0,10107972.796249965,3,-89.89202720375002
2026-01-13,10207913.796249965,48000.0,10255913.796249965,3,-89.74408620375003
2026-01-14,10222785.371249964,0.0,10222785.371249964,1,-89.77721462875004
2026-01-15,10257707.327499965,0.0,10257707.327499965,3,-89.74229267250003
2026-01-19,10322282.327499965,-500.0,10321782.327499965,3,-89.67821767250003
2026-01-20,10205377.827499965,4000.0,10209377.827499965,2,-89.79062217250004
2026-01-21,10189717.827499965,12000.0,10201717.827499965,3,-89.79828217250004
2026-01-22,10204045.827499965,0.0,10204045.827499965,3,-89.79595417250003
2026-01-23,10172510.077499965,-16500.0,10156010.077499965,3,-89.84398992250003
2026-01-26,10200421.077499965,0.0,10200421.077499965,1,-89.79957892250003
2026-01-27,10067581.827499965,22200.0,10089781.827499965,2,-89.91021817250004
2026-01-28,10001589.327499965,0.0,10001589.327499965,0,-89.99841067250003
2026-01-29,9868783.827499965,0.0,9868783.827499965,0,-90.13121617250003
2026-01-30,9868783.827499965,0.0,9868783.827499965,0,-90.13121617250003
2026-02-02,9868783.827499965,0.0,9868783.827499965,0,-90.13121617250003
2026-02-03,9805138.077499965,0.0,9805138.077499965,0,-90.19486192250002
2026-02-04,9805138.077499965,0.0,9805138.077499965,0,-90.19486192250002
2026-02-05,9805138.077499965,0.0,9805138.077499965,0,-90.19486192250002
2026-02-06,9805138.077499965,0.0,9805138.077499965,0,-90.19486192250002
2026-02-09,9805138.077499965,0.0,9805138.077499965,0,-90.19486192250002
2026-02-10,9867065.577499965,0.0,9867065.577499965,3,-90.13293442250003
2026-02-11,9802950.077499965,-7800.0,9795150.077499965,4,-90.20484992250003
2026-02-12,9793073.702499965,15000.0,9808073.702499965,1,-90.19192629750002
2026-02-13,9717232.702499965,0.0,9717232.702499965,3,-90.28276729750003
2026-02-18,9655399.302499965,6000.0,9661399.302499965,1,-90.33860069750004
2026-02-19,9642724.302499965,0.0,9642724.302499965,4,-90.35727569750004
2026-02-20,9642724.302499965,25900.0,9668624.302499965,5,-90.33137569750004
2026-02-23,9676458.152499964,18000.0,9694458.152499964,1,-90.30554184750004
2026-02-24,9679675.652499964,0.0,9679675.652499964,0,-90.32032434750003
2026-02-25,9552964.652499964,0.0,9552964.652499964,3,-90.44703534750003
2026-02-26,9501449.402499964,-9500.0,9491949.402499964,4,-90.50805059750004
2026-02-27,9377620.902499964,-20000.0,9357620.902499964,2,-90.64237909750004
2026-03-02,9269411.902499964,0.0,9269411.902499964,2,-90.73058809750005
2026-03-03,9207479.902499964,-19500.0,9187979.902499964,2,-90.81202009750004
2026-03-04,9091684.402499964,0.0,9091684.402499964,1,-90.90831559750005
2026-03-05,8972462.152499964,15000.0,8987462.152499964,1,-91.01253784750004
